DateTime,PM25_ug_m3,ET_C,RH_pct,WS_km_h,WD_deg,Location
2026/06/18 16:00,2.872,15.092,42.136,19.568,5.467,Airdrie
2026/06/18 14:00,2.876,14.693,39.021,21.1,359.176,Airdrie
2026/06/28 05:00,2.878,12.564,74.473,22.161,327.766,Calgary Central
2026/06/08 07:00,2.881,12.253,36.399,9.632,268.611,Calgary Central
2026/06/19 11:00,2.881,17.406,26.523,6.908,155.406,Airdrie
2026/06/08 23:00,2.883,14.373,25.386,5.986,248.84,Calgary Southeast
2026/06/09 06:00,2.884,9.065,54.684,3.964,177.66,Airdrie
2026/06/01 03:00,2.887,4.912,99.3,30.657,325.861,Calgary Central
2026/06/14 10:00,2.887,19.264,28.589,13.991,349.372,Airdrie
2026/06/06 11:00,2.888,15.25,31.556,3.625,162.869,Airdrie
2026/06/06 12:00,2.902,16.28,27.425,5.171,145.13,Airdrie
2026/06/14 07:00,2.907,13.896,49.133,5.096,312.228,Airdrie
2026/06/18 07:00,2.91,9.913,99.734,15.444,331.563,Calgary Central
2026/06/01 02:00,2.911,4.787,99.384,27.457,323.544,Calgary Central
2026/06/28 07:00,2.911,13.083,72.734,27.596,329.183,Calgary Central
2026/06/06 17:00,2.922,14.203,38.649,15.315,347.139,Airdrie
2026/06/06 14:00,2.928,17.37,23.922,7.533,121.737,Airdrie
2026/06/10 22:00,2.928,12.366,59.021,12.875,316.324,Calgary Central
2026/06/01 04:00,2.929,4.925,99.362,28.906,322.105,Calgary Central
2026/06/12 04:00,2.929,7.805,81.381,5.557,293.409,Calgary Northwest
2026/06/17 21:00,2.93,11.664,99.811,5.395,335.433,Calgary Southeast
2026/06/10 19:00,2.931,13.052,63.466,18.032,329.548,Calgary Northwest
2026/06/06 13:00,2.939,18.127,17.889,7.371,164.628,Calgary Southeast
2026/06/12 17:00,2.939,12.113,48.05,18.071,350.421,Calgary Southeast
2026/06/06 20:00,2.941,10.865,68.493,12.629,0.883,Airdrie
2026/06/14 11:00,2.945,19.959,27.409,12.162,0.343,Airdrie
2026/06/01 01:00,2.947,4.914,99.471,27.686,322.803,Calgary Central
2026/06/10 12:00,2.949,11.887,66.159,21.562,323.994,Calgary Northwest
2026/06/16 18:00,2.957,12.286,86.113,23.072,343.721,Calgary Southeast
2026/06/02 12:00,2.96,8.075,99.845,30.391,353.592,Airdrie
2026/06/12 01:00,2.961,8.585,99.8,8.896,272.471,Calgary Southeast
2026/06/06 22:00,2.964,9.295,72.844,4.45,302.755,Calgary Northwest
2026/06/07 05:00,2.966,3.246,85.433,4.464,288.923,Calgary Northwest
2026/06/10 23:00,2.967,11.537,76.011,18.019,318.505,Calgary Central
2026/06/18 15:00,2.968,14.654,44.55,19.674,11.592,Airdrie
2026/06/28 02:00,2.968,12.504,96.525,15.783,324.749,Calgary Central
2026/06/28 01:00,2.971,11.394,79.057,7.483,309.188,Calgary Northwest
2026/06/03 01:00,2.977,7.357,99.8,10.796,343.496,Airdrie
2026/06/10 18:00,2.981,15.577,40.666,25.352,333.803,Calgary Southeast
2026/06/11 16:00,2.981,13.636,66.376,16.265,0.173,Calgary Central
2026/06/28 09:00,2.984,11.635,99.38,27.168,332.127,Calgary Central
2026/06/05 15:00,2.986,18.657,22.855,16.438,267.711,Airdrie
2026/06/06 14:00,2.989,18.721,17.531,11.197,139.865,Calgary Southeast
2026/06/12 11:00,2.995,10.304,61.111,11.537,338.383,Calgary Northwest
2026/06/18 07:00,2.995,8.867,81.703,7.698,308.676,Calgary Northwest
2026/06/01 08:00,2.996,6.608,99.802,33.521,343.462,Airdrie
2026/06/12 03:00,3.003,7.48,83.1,5.289,277.74,Calgary Northwest
2026/06/10 23:00,3.006,12.038,68.715,11.252,306.497,Calgary Southeast
2026/06/08 06:00,3.007,8.681,85.149,5.483,224.646,Calgary Central
2026/06/18 17:00,3.012,15.35,38.481,20.202,1.876,Airdrie
2026/06/01 09:00,3.015,6.998,99.804,34.779,342.569,Airdrie
2026/06/12 12:00,3.015,10.726,57.751,18.556,346.196,Calgary Central
2026/06/17 21:00,3.018,11.24,99.553,4.623,331.57,Calgary Central
2026/06/11 10:00,3.019,13.536,63.736,15.101,337.561,Airdrie
2026/06/06 00:00,3.02,9.878,38.599,4.531,317.626,Calgary Central
2026/06/19 17:00,3.023,19.683,31.928,16.66,143.852,Airdrie
2026/06/03 00:00,3.033,7.965,99.194,10.411,337.36,Calgary Central
2026/06/05 19:00,3.033,13.381,35.586,26.316,269.799,Calgary Southeast
2026/06/10 22:00,3.035,12.713,55.301,7.715,290.399,Calgary Southeast
2026/06/28 06:00,3.039,13.219,65.196,22.514,331.495,Calgary Southeast
2026/06/11 00:00,3.04,9.827,78.442,7.389,276.102,Calgary Northwest
2026/06/27 08:00,3.04,13.125,99.849,14.316,325.97,Airdrie
2026/06/09 08:00,3.042,13.213,43.851,14.435,234.499,Airdrie
2026/06/19 16:00,3.043,19.762,30.587,16.215,165.116,Airdrie
2026/06/05 12:00,3.044,20.349,19.231,10.351,225.628,Calgary Central
2026/06/18 00:00,3.048,9.004,89.061,2.675,297.056,Calgary Northwest
2026/06/19 18:00,3.054,19.699,32.233,17.47,149.873,Airdrie
2026/06/10 07:00,3.059,10.845,99.888,12.136,327.385,Calgary Southeast
2026/06/14 12:00,3.063,20.942,24.876,9.659,346.775,Airdrie
2026/06/28 12:00,3.063,12.313,99.6,25.75,326.053,Calgary Southeast
2026/06/09 08:00,3.065,12.936,47.243,6.522,242.123,Calgary Northwest
2026/06/03 03:00,3.069,7.808,99.284,9.544,335.087,Calgary Central
2026/06/11 02:00,3.07,10.637,66.72,7.286,297.098,Calgary Northwest
2026/06/01 05:00,3.071,4.968,99.386,31.47,320.97,Calgary Central
2026/06/28 08:00,3.072,13.462,72.819,28.892,333.044,Calgary Southeast
2026/06/12 21:00,3.078,10.823,48.717,18.703,341.802,Calgary Southeast
2026/06/01 12:00,3.079,7.331,99.326,35.405,328.096,Calgary Central
2026/06/19 00:00,3.081,8.886,98.491,9.82,292.736,Airdrie
2026/06/19 01:00,3.082,8.071,99.889,7.634,281.817,Airdrie
2026/06/28 07:00,3.082,13.468,65.908,22.6,328.694,Calgary Southeast
2026/06/17 18:00,3.083,16.653,42.301,10.083,22.449,Calgary Central
2026/06/13 19:00,3.086,17.897,21.707,7.015,105.281,Calgary Central
2026/06/28 01:00,3.091,12.236,99.794,10.84,332.3,Calgary Central
2026/06/13 18:00,3.092,18.13,21.36,8.153,99.79,Calgary Central
2026/06/11 14:00,3.093,13.693,57.815,4.599,4.36,Calgary Northwest
2026/06/02 17:00,3.097,8.599,85.455,13.942,329.942,Calgary Northwest
2026/06/01 11:00,3.098,7.58,99.806,37.422,346.048,Airdrie
2026/06/03 09:00,3.102,11.841,62.058,1.734,46.919,Calgary Northwest
2026/06/12 02:00,3.104,8.581,99.822,8.091,275.754,Calgary Southeast
2026/06/11 15:00,3.105,13.753,61.561,5.027,26.537,Calgary Northwest
2026/06/18 08:00,3.105,9.532,99.538,14.429,328.158,Calgary Central
2026/06/04 14:00,3.106,19.574,38.959,7.283,7.37,Calgary Northwest
2026/06/02 18:00,3.112,8.681,99.7,17.51,347.494,Calgary Southeast
2026/06/12 22:00,3.112,8.882,69.195,5.372,291.949,Calgary Northwest
2026/06/10 21:00,3.114,13.34,50.977,11.531,323.595,Calgary Southeast
2026/06/13 14:00,3.114,17.02,31.318,3.263,19.334,Calgary Northwest
2026/06/06 00:00,3.116,9.654,42.284,2.917,257.169,Calgary Southeast
2026/06/28 11:00,3.118,11.52,99.12,31.7,329.113,Calgary Central
2026/06/28 04:00,3.121,11.597,75.571,9.791,308.742,Calgary Northwest
2026/06/06 04:00,3.122,5.379,99.812,,,Airdrie
2026/06/01 06:00,3.132,5.551,99.394,28.819,322.951,Calgary Central
2026/06/06 06:00,3.134,6.844,56.633,3.124,263.468,Calgary Southeast
2026/06/27 16:00,3.138,17.555,54.718,19.75,15.256,Airdrie
2026/06/03 00:00,3.139,7.497,99.8,10.985,348.174,Airdrie
2026/06/12 22:00,3.139,9.511,63.578,10.024,321.808,Calgary Central
2026/06/19 15:00,3.139,20.036,29.393,13.076,163.052,Airdrie
2026/06/28 10:00,3.142,11.391,99.164,26.441,327.543,Calgary Central
2026/06/01 07:00,3.147,6.178,99.309,28.877,325.202,Calgary Central
2026/06/03 18:00,3.147,17.656,47.359,12.622,127.314,Calgary Central
2026/06/27 10:00,3.148,15.599,82.641,7.054,318.398,Calgary Central
2026/06/18 13:00,3.151,13.955,42.437,18.804,351.703,Airdrie
2026/06/05 12:00,3.152,19.443,25.507,10.189,247.744,Airdrie
2026/06/11 00:00,3.153,11.297,74.399,8.791,293.531,Calgary Southeast
2026/06/02 19:00,3.154,8.809,99.697,16.035,340.564,Calgary Southeast
2026/06/19 04:00,3.154,6.812,99.838,1.735,302.205,Airdrie
2026/06/18 01:00,3.156,8.357,90.201,3.667,297.385,Calgary Northwest
2026/06/18 08:00,3.156,9.126,80.605,7.116,297.044,Calgary Northwest
2026/06/12 19:00,3.16,11.954,47.969,17.997,356.8,Calgary Southeast
2026/06/13 12:00,3.161,15.188,36.43,6.243,351.167,Calgary Northwest
2026/06/27 02:00,3.162,13.615,68.078,5.639,290.602,Calgary Northwest
2026/06/04 13:00,3.166,18.092,39.831,10.051,349.599,Calgary Central
2026/06/06 02:00,3.166,6.789,62.781,3.016,336.527,Calgary Northwest
2026/06/13 13:00,3.166,16.097,34.213,4.659,38.791,Calgary Northwest
2026/06/18 04:00,3.167,9.508,99.718,6.036,283.68,Calgary Southeast
2026/06/12 03:00,3.169,9.097,99.887,5.154,288.078,Calgary Southeast
2026/06/17 19:00,3.17,10.495,73.63,9.374,6.409,Calgary Northwest
2026/06/12 15:00,3.171,12.523,46.775,18.175,353.246,Calgary Southeast
2026/06/17 22:00,3.173,10.543,83.727,1.486,266.14,Calgary Northwest
2026/06/05 12:00,3.174,20.555,16.489,15.856,217.627,Calgary Southeast
2026/06/11 01:00,3.175,11.251,63.754,13.112,308.943,Calgary Central
2026/06/19 02:00,3.176,8.006,99.878,3.684,279.524,Airdrie
2026/06/18 01:00,3.178,9.471,99.655,6.406,255.754,Calgary Southeast
2026/06/12 11:00,3.181,10.906,64.293,16.394,347.374,Calgary Central
2026/06/07 02:00,3.183,5.827,99.32,1.908,313.868,Calgary Central
2026/06/13 12:00,3.185,15.51,33.658,9.312,351.383,Calgary Central
2026/06/03 02:00,3.186,7.886,99.26,9.567,327.031,Calgary Central
2026/06/06 08:00,3.186,8.481,59.514,3.002,293.436,Calgary Northwest
2026/06/28 02:00,3.186,11.524,77.049,7.168,310.696,Calgary Northwest
2026/06/28 11:00,3.187,11.342,86.392,23.966,322.685,Calgary Northwest
2026/06/28 20:00,3.187,15.062,99.794,24.153,13.484,Airdrie
2026/06/04 14:00,3.188,18.754,36.208,8.582,29.397,Calgary Central
2026/06/13 09:00,3.189,12.493,55.48,11.639,348.143,Calgary Central
2026/06/01 08:00,3.191,6.999,99.3,34.462,329.167,Calgary Central
2026/06/07 05:00,3.191,4.638,99.448,5.521,332.903,Calgary Central
2026/06/02 11:00,3.194,8.991,99.83,22.446,339.975,Calgary Southeast
2026/06/01 10:00,3.197,7.395,99.811,34.19,345.302,Airdrie
2026/06/12 05:00,3.197,6.953,99.797,13.216,18.143,Airdrie
2026/06/06 02:00,3.199,6.427,99.8,4.772,245.046,Airdrie
2026/06/28 05:00,3.199,13.059,67.693,19.086,327.68,Calgary Southeast
2026/06/13 10:00,3.202,13.922,41.678,10.287,350.492,Calgary Central
2026/06/16 16:00,3.203,13.243,70.626,12.083,339.997,Calgary Southeast
2026/06/17 20:00,3.203,11.688,99.822,10.031,24.621,Calgary Southeast
2026/06/18 20:00,3.205,14.798,40.089,5.714,3.187,Calgary Northwest
2026/06/13 13:00,3.207,16.599,30.746,7.346,353.148,Calgary Central
2026/06/13 20:00,3.208,17.365,23.878,6.887,113.168,Calgary Central
2026/06/06 23:00,3.21,10.642,59.985,4.838,311.209,Calgary Southeast
2026/06/05 11:00,3.211,18.394,27.294,12.363,239.672,Airdrie
2026/06/11 11:00,3.213,14.47,55.044,17.343,344.805,Airdrie
2026/06/18 09:00,3.216,10.629,72.429,21.582,344.464,Airdrie
2026/06/11 03:00,3.218,11.563,58.844,12.79,327.619,Calgary Central
2026/06/19 06:00,3.218,8.609,98.221,3,309.227,Airdrie
2026/06/06 12:00,3.219,15.998,28.107,2.369,121.807,Calgary Northwest
2026/06/06 15:00,3.219,17.434,23.65,6.737,139.671,Calgary Northwest
2026/06/11 02:00,3.219,11.514,59.035,14.465,319.448,Calgary Central
2026/06/18 05:00,3.223,9.047,99.7,4.893,246.321,Calgary Southeast
2026/06/06 03:00,3.226,5.485,99.8,3.392,284.675,Airdrie
2026/06/13 15:00,3.227,17.788,23.44,2.577,25.687,Calgary Central
2026/06/13 14:00,3.23,16.869,27.331,5.049,92.984,Calgary Central
2026/06/01 11:00,3.232,7.687,99.27,29.899,329.584,Calgary Central
2026/06/06 21:00,3.232,11.14,59.033,11.218,324.002,Calgary Northwest
2026/06/28 00:00,3.232,12.768,99.791,9.593,335.245,Calgary Central
2026/06/14 13:00,3.237,21.478,22.605,11.204,354.63,Airdrie
2026/06/18 06:00,3.237,8.375,86.129,3.759,273.778,Calgary Northwest
2026/06/09 07:00,3.245,13.495,35.096,11.063,198.621,Calgary Southeast
2026/06/19 05:00,3.245,6.76,99.879,4.131,311.116,Airdrie
2026/06/28 10:00,3.246,11.224,85.761,22.703,324.489,Calgary Northwest
2026/06/01 09:00,3.248,7.339,99.304,35.618,334.05,Calgary Central
2026/06/06 12:00,3.25,16.885,21.785,4.625,192.982,Calgary Southeast
2026/06/06 20:00,3.251,11.87,55.828,10.121,353.09,Calgary Northwest
2026/06/11 03:00,3.254,10.141,70.21,5.758,283.92,Calgary Northwest
2026/06/12 22:00,3.256,10.581,51.019,13.073,333.396,Calgary Southeast
2026/06/13 15:00,3.258,17.589,29.584,3.651,44.399,Calgary Northwest
2026/06/12 08:00,3.26,7.697,99.814,11.588,359.576,Airdrie
2026/06/03 03:00,3.262,7.109,99.8,9.636,332.382,Airdrie
2026/06/27 17:00,3.264,17.29,57.553,20.534,9.208,Airdrie
2026/06/19 19:00,3.267,19.324,34.102,16.421,121.997,Airdrie
2026/06/28 19:00,3.273,14.816,90.523,13.579,2.291,Calgary Northwest
2026/06/10 06:00,3.274,10.583,99.792,5.093,309.156,Calgary Southeast
2026/06/17 18:00,3.274,17.767,36.141,7.609,44.719,Calgary Southeast
2026/06/19 14:00,3.275,19.333,30.088,10.032,171.746,Airdrie
2026/06/14 14:00,3.276,21.995,21.142,8.449,348.764,Airdrie
2026/06/28 09:00,3.276,11.329,83.372,20.11,324.164,Calgary Northwest
2026/06/28 03:00,3.278,12.319,82.614,14.562,324.635,Calgary Central
2026/06/10 19:00,3.28,14.627,48.732,24.238,336.73,Calgary Southeast
2026/06/13 06:00,3.28,7.208,99.656,4.34,327.99,Calgary Central
2026/06/11 00:00,3.281,11.023,74.55,13.115,310.645,Calgary Central
2026/06/01 10:00,3.282,7.475,99.323,28.452,332.196,Calgary Central
2026/06/19 10:00,3.282,16.787,30.842,6.579,163.998,Airdrie
2026/06/19 12:00,3.283,18.22,25.601,7.186,157.534,Airdrie
2026/06/03 19:00,3.285,17.883,43.724,14.25,131.853,Calgary Southeast
2026/06/13 11:00,3.285,14.802,35.871,11.093,0.731,Calgary Central
2026/06/26 19:00,3.285,20.104,33.846,11.144,131.141,Calgary Northwest
2026/06/11 22:00,3.287,9.203,84.095,5.715,284.201,Calgary Northwest
2026/06/28 18:00,3.288,14.598,99.788,25.448,12.205,Airdrie
2026/06/18 06:00,3.29,9.319,99.7,5.316,263.983,Calgary Southeast
2026/06/28 11:00,3.29,11.945,99.6,21.919,324.278,Calgary Southeast
2026/06/02 18:00,3.291,8.477,86.131,11.304,339.74,Calgary Northwest
2026/06/16 17:00,3.295,15.487,49.299,19.862,350.097,Calgary Southeast
2026/06/06 22:00,3.297,11.654,49.56,11.051,323.132,Calgary Southeast
2026/06/11 06:00,3.301,11.817,56.791,12.873,326.689,Calgary Central
2026/06/07 08:00,3.302,9.314,60.916,5.549,283.374,Calgary Southeast
2026/06/04 19:00,3.304,15.921,69.447,6.763,115.108,Airdrie
2026/06/13 19:00,3.305,18.871,17.929,8.321,124.553,Calgary Southeast
2026/06/14 11:00,3.305,20.785,23.598,9.413,344.228,Calgary Central
2026/06/06 19:00,3.312,13.484,46.999,11.635,347.242,Calgary Northwest
2026/06/26 18:00,3.313,20.665,32.95,11.143,134.568,Calgary Northwest
2026/06/28 04:00,3.315,12.267,80.122,17.838,326.584,Calgary Central
2026/06/11 01:00,3.317,9.809,75.592,6.89,281.443,Calgary Northwest
2026/06/13 07:00,3.318,9.83,70.703,9.481,312.25,Calgary Central
2026/06/27 07:00,3.318,12.379,99.799,13.337,310.29,Airdrie
2026/06/09 02:00,3.32,8.93,51.232,4.365,299.964,Calgary Northwest
2026/06/10 08:00,3.32,10.524,99.795,16.436,341.3,Calgary Southeast
2026/06/07 07:00,3.321,7.797,69.102,6.676,291.595,Calgary Southeast
2026/06/14 15:00,3.321,22.261,21.478,10.214,2.077,Airdrie
2026/06/17 16:00,3.322,17.687,33.163,16.074,359.911,Calgary Southeast
2026/06/26 17:00,3.324,20.818,29.256,13.618,164.992,Calgary Southeast
2026/06/11 06:00,3.325,10.688,67.806,5.744,273.051,Calgary Northwest
2026/06/17 17:00,3.325,17.31,35.447,8.406,354.913,Calgary Southeast
2026/06/18 05:00,3.325,8.069,88.397,3.597,281.103,Calgary Northwest
2026/06/06 15:00,3.326,18.162,19.791,14.754,149.307,Calgary Southeast
2026/06/06 01:00,3.329,9.346,42.495,3.384,34.988,Calgary Southeast
2026/06/18 12:00,3.33,13.313,44.281,18.786,337.907,Airdrie
2026/06/18 19:00,3.333,15.604,34.762,12.652,343.828,Calgary Central
2026/06/28 09:00,3.336,12.052,99.724,21.905,324.606,Calgary Southeast
2026/06/10 20:00,3.338,13.754,51.737,19.492,337.102,Calgary Southeast
2026/06/18 00:00,3.344,10.011,99.631,7.256,259.843,Calgary Southeast
2026/06/18 06:00,3.344,9.684,99.652,3.095,325.06,Calgary Central
2026/06/11 01:00,3.348,11.147,67.763,9.492,288.17,Calgary Southeast
2026/06/14 04:00,3.351,8.803,67.221,2.559,289.939,Airdrie
2026/06/13 08:00,3.352,11.317,62.617,10.666,334.693,Calgary Central
2026/06/19 03:00,3.353,7.438,99.876,1.864,334.875,Airdrie
2026/06/03 18:00,3.359,18.338,42.721,14.299,128.467,Calgary Southeast
2026/06/26 18:00,3.359,20.505,30.951,14.057,158.504,Calgary Southeast
2026/06/11 05:00,3.361,11.026,65.132,5.262,275.794,Calgary Northwest
2026/06/13 16:00,3.362,18.121,23.238,4.116,96.185,Calgary Central
2026/06/13 06:00,3.363,6.043,80.287,7.355,272.997,Calgary Northwest
2026/06/18 23:00,3.363,9.762,87.783,7.548,284.293,Airdrie
2026/06/13 16:00,3.365,18.492,28.202,3.572,100.471,Calgary Northwest
2026/06/13 18:00,3.365,19.71,16.052,5.882,92.575,Calgary Southeast
2026/06/16 01:00,3.365,14.215,60.6,12.467,287.858,Airdrie
2026/06/06 19:00,3.368,13.344,42.952,17.931,347.572,Calgary Central
2026/06/12 16:00,3.369,12.145,47.96,20.255,1.259,Calgary Southeast
2026/06/13 05:00,3.372,5.818,81.023,5.778,273.463,Calgary Northwest
2026/06/28 02:00,3.374,12.991,83.725,14.549,325.069,Calgary Southeast
2026/06/27 05:00,3.375,11.877,99.798,10.271,307.313,Airdrie
2026/06/28 10:00,3.38,11.759,99.61,22.266,325.069,Calgary Southeast
2026/06/06 14:00,3.384,17.357,24.806,4.27,106.738,Calgary Northwest
2026/06/18 02:00,3.387,9.287,99.669,5.093,279.749,Calgary Southeast
2026/06/16 00:00,3.389,15.842,53.481,10.597,287.714,Airdrie
2026/06/08 22:00,3.391,15.377,24.641,3.767,264.415,Calgary Central
2026/06/27 15:00,3.391,17.493,55.455,18.232,1.364,Airdrie
2026/06/05 12:00,3.393,19.645,25.48,7.317,202.998,Calgary Northwest
2026/06/14 10:00,3.394,19.236,31.14,7.279,330.848,Calgary Central
2026/06/12 04:00,3.399,9.841,100.007,11.807,337.224,Calgary Southeast
2026/06/06 06:00,3.403,5.203,75.725,3.926,288.037,Calgary Northwest
2026/06/11 10:00,3.406,14.628,47.35,16.379,338.902,Calgary Central
2026/06/17 08:00,3.406,13.033,42.814,14.883,330.84,Calgary Southeast
2026/06/19 07:00,3.406,11.611,70.432,2.365,253.386,Airdrie
2026/06/03 02:00,3.407,7.528,87.695,6.69,321.118,Calgary Northwest
2026/06/05 16:00,3.408,17.932,30.53,11.248,299.252,Airdrie
2026/06/13 11:00,3.409,14.422,39.914,8.286,351.19,Calgary Northwest
2026/06/06 17:00,3.41,17.053,23.758,5.268,219.278,Calgary Northwest
2026/06/03 01:00,3.411,7.896,99.2,10.216,333.95,Calgary Central
2026/06/19 08:00,3.412,14.16,52.889,4.666,224.022,Airdrie
2026/06/09 00:00,3.416,13.308,28.137,3.746,262.788,Calgary Southeast
2026/06/18 00:00,3.417,9.571,99.096,2.649,261.119,Calgary Central
2026/06/06 11:00,3.423,15.356,31.828,4.931,153.244,Calgary Northwest
2026/06/11 04:00,3.423,11.701,58.517,12.789,321.05,Calgary Central
2026/06/13 02:00,3.427,7.05,99.016,6.288,282.044,Calgary Southeast
2026/06/18 20:00,3.427,15.049,34.854,8.794,18.349,Calgary Central
2026/06/06 22:00,3.428,10.591,63.927,9.699,319.107,Calgary Central
2026/06/13 20:00,3.429,17.736,26.618,6.039,119.512,Calgary Northwest
2026/06/05 17:00,3.43,16.439,34.474,18.532,283.725,Airdrie
2026/06/09 06:00,3.431,11.285,42.487,4.527,206.42,Calgary Southeast
2026/06/06 05:00,3.433,6.826,56.48,4.878,247.052,Calgary Southeast
2026/06/19 22:00,3.434,15.657,49.74,12.962,144.52,Airdrie
2026/06/17 09:00,3.435,13.734,42.619,16.515,330.392,Calgary Southeast
2026/06/07 00:00,3.44,9.638,66.551,3.359,250.332,Calgary Southeast
2026/06/11 08:00,3.441,13.749,51.077,17.104,331.991,Calgary Central
2026/06/06 16:00,3.442,17.51,26.116,8.8,136.294,Calgary Northwest
2026/06/14 16:00,3.443,22.573,21.656,9.396,4.681,Airdrie
2026/06/06 07:00,3.448,6.08,69.315,3.35,281.184,Calgary Northwest
2026/06/26 19:00,3.448,19.464,38.769,12.055,133.755,Airdrie
2026/06/13 19:00,3.449,18.357,25.561,6.339,82.265,Calgary Northwest
2026/06/03 19:00,3.451,17.768,49.575,11.253,124.381,Calgary Northwest
2026/06/11 05:00,3.455,11.99,55.951,10.726,325.027,Calgary Central
2026/06/11 02:00,3.458,10.68,73.44,9.493,275.94,Calgary Southeast
2026/06/16 02:00,3.458,14.199,59.442,4.696,329.601,Airdrie
2026/06/04 13:00,3.461,16.609,52.382,11.093,308.513,Airdrie
2026/06/10 11:00,3.466,11.642,91.13,16.888,326.496,Calgary Southeast
2026/06/13 17:00,3.466,18.523,27.086,5.725,53.335,Calgary Northwest
2026/06/03 16:00,3.47,18.023,45.436,12.686,136.382,Calgary Southeast
2026/06/13 20:00,3.47,17.849,22.524,8.187,123.544,Calgary Southeast
2026/06/19 21:00,3.47,16.845,44.915,13.867,140.932,Airdrie
2026/06/05 18:00,3.471,13.28,42.621,17.898,281.899,Calgary Northwest
2026/06/03 08:00,3.473,8.655,99.876,6.433,33.738,Airdrie
2026/06/14 06:00,3.476,10.795,61.323,2.783,333.389,Airdrie
2026/06/13 04:00,3.478,5.643,82.51,6.634,277.283,Calgary Northwest
2026/06/18 19:00,3.478,15.151,40.18,9.725,333.564,Calgary Northwest
2026/06/13 03:00,3.479,5.616,82.873,7.435,273.691,Calgary Northwest
2026/06/13 10:00,3.481,13.866,43.482,8.743,357.485,Calgary Northwest
2026/06/19 13:00,3.482,19.401,28.136,13.816,148.833,Calgary Southeast
2026/06/04 20:00,3.484,16.036,67.559,1.513,267.827,Airdrie
2026/06/06 21:00,3.493,11.415,53.512,15.074,337.547,Calgary Central
2026/06/13 04:00,3.495,6.173,99.878,7.292,278.063,Calgary Southeast
2026/06/10 12:00,3.497,12.265,72.18,27.35,325.648,Calgary Central
2026/06/02 15:00,3.501,8.592,99.278,22.098,336.178,Calgary Central
2026/06/11 03:00,3.501,11.635,58.58,6.552,295.443,Calgary Southeast
2026/06/13 17:00,3.504,18.334,22.819,5.911,82.404,Calgary Central
2026/06/16 14:00,3.504,14.983,57.942,19.2,3.743,Calgary Northwest
2026/06/11 04:00,3.507,11.402,63.023,11.244,319.944,Calgary Northwest
2026/06/06 02:00,3.51,8.063,61.644,4.642,346.682,Calgary Central
2026/06/28 21:00,3.513,15.228,99.799,25.764,16.064,Airdrie
2026/06/18 09:00,3.516,10.271,67.461,13.654,325.933,Calgary Northwest
2026/06/27 04:00,3.519,12.35,99.799,13.077,334.192,Airdrie
2026/06/04 12:00,3.521,16.892,53.317,15.77,280.409,Airdrie
2026/06/02 12:00,3.522,8.612,78.135,20.666,329.35,Calgary Northwest
2026/06/09 07:00,3.53,10.389,51.777,1.46,304.202,Calgary Northwest
2026/06/18 04:00,3.531,9.411,99.253,9.319,322.795,Calgary Central
2026/06/03 04:00,3.536,6.841,99.8,9.14,325.854,Airdrie
2026/06/13 18:00,3.537,18.684,25.866,5.669,100.971,Calgary Northwest
2026/06/12 23:00,3.538,9.707,58.427,6.182,303.944,Calgary Southeast
2026/06/19 14:00,3.541,19.075,33.189,7.447,144.457,Calgary Northwest
2026/06/06 03:00,3.543,6.323,69.183,1.8,251.18,Calgary Northwest
2026/06/18 09:00,3.543,10.692,91.233,17.553,335.194,Calgary Central
2026/06/13 07:00,3.545,7.841,73.991,8.492,273.304,Calgary Northwest
2026/06/14 10:00,3.546,18.36,38.106,6.727,281.068,Calgary Northwest
2026/06/27 12:00,3.55,16.588,62.078,17.33,338.017,Airdrie
2026/06/13 00:00,3.551,8.552,66.423,6.007,284.848,Calgary Southeast
2026/06/11 07:00,3.554,11.587,65.564,6.436,281.208,Calgary Northwest
2026/06/06 03:00,3.555,7.026,90.07,2.478,286.046,Calgary Central
2026/06/02 12:00,3.559,8.714,99.601,28.554,345.182,Calgary Central
2026/06/03 09:00,3.559,10.252,97.283,3.392,50.716,Airdrie
2026/06/13 03:00,3.56,6.861,99.324,6.252,318.02,Calgary Central
2026/06/05 11:00,3.562,19.236,24.285,8.437,212.073,Calgary Central
2026/06/17 07:00,3.563,12.409,45.166,9.337,314.782,Calgary Southeast
2026/06/10 13:00,3.564,13.227,57.08,26.867,334.482,Calgary Southeast
2026/06/12 10:00,3.564,9.409,69.283,11.092,345.589,Calgary Northwest
2026/06/19 20:00,3.564,18.386,39.214,14.394,128.61,Airdrie
2026/06/05 13:00,3.565,19.775,21.854,8.02,233.399,Calgary Northwest
2026/06/06 20:00,3.565,11.96,50.985,16.515,344.388,Calgary Central
2026/06/13 02:00,3.565,7.394,87.11,8.956,321.663,Calgary Central
2026/06/14 11:00,3.566,20.135,29.047,7.593,328.076,Calgary Northwest
2026/06/06 09:00,3.567,11.876,45.694,1.467,178.955,Calgary Northwest
2026/06/06 15:00,3.567,17.411,23.772,6.538,176.433,Calgary Central
2026/06/19 16:00,3.567,20.256,28.2,17.636,149.682,Calgary Southeast
2026/06/13 14:00,3.568,18.211,21.286,5.207,19.562,Calgary Southeast
2026/06/18 17:00,3.568,15.738,40.714,10.844,347.172,Calgary Northwest
2026/06/11 07:00,3.569,12.353,56.81,11.496,324.157,Calgary Central
2026/06/03 04:00,3.57,7.623,99.217,9.688,338.184,Calgary Central
